350	2.85E-02
360	4.16E-02
370	5.78E-02
380	7.71E-02
390	9.98E-02
400	1.27E-01
420	1.94E-01
440	2.81E-01
460	3.91E-01
480	5.24E-01
500	6.77E-01
525	8.97E-01
550	1.14E+00
575	1.41E+00
600	1.70E+00
650	2.28E+00
700	2.83E+00
750	3.35E+00
800	3.79E+00
850	4.26E+00
900	4.87E+00
950	5.50E+00
1000	5.98E+00
1050	6.30E+00
1100	6.52E+00
