Wavelength	REM49059000002.asd
904	 4382.81943808184 
905	 4338.30585554138 
906	 4294.881368921 
907	 4252.55460986278 
908	 4210.54335723882 
909	 4169.51546948926 
910	 4128.98061466204 
911	 4088.3227080282 
912	 4046.87890254318 
913	 4004.7871821625 
914	 3963.35457161068 
915	 3923.54249731372 
916	 3881.5550165953 
917	 3839.3657687397 
918	 3797.94724219563 
919	 3756.38883284484 
920	 3716.4371554059 
921	 3676.88060228475 
922	 3636.23688692412 
923	 3595.85619494689 
924	 3555.95144786164 
925	 3516.22147595303 
926	 3475.9104723453 
927	 3434.73500483003 
928	 3394.49913643107 
929	 3356.43224995369 
930	 3318.85211144692 
931	 3280.51828261476 
932	 3241.29680521449 
933	 3201.86315795847 
934	 3162.14585175075 
935	 3124.39493459858 
936	 3088.72878846268 
937	 3050.17428598773 
938	 3012.61154845231 
939	 2975.27915294757 
940	 2936.29194727082 
941	 2898.27098876896 
942	 2861.46413831854 
943	 2825.26722146847 
944	 2788.28983036476 
945	 2752.37041072847 
946	 2717.00252047845 
947	 2681.26582410264 
948	 2644.90547498827 
949	 2609.23684275504 
950	 2573.93359323079 
951	 2537.67883565559 
952	 2501.62350806743 
953	 2466.89704058179 
954	 2433.51321780265 
955	 2399.41755931479 
956	 2366.13838958197 
957	 2333.0571643942 
958	 2299.25495912222 
959	 2265.92954416183 
960	 2233.73649910573 
961	 2202.48502012521 
962	 2171.26233034886 
963	 2140.69587091658 
964	 2109.80388355719 
965	 2078.47145230586 
966	 2049.32787740208 
967	 2020.29614502712 
968	 1991.35648233732 
969	 1962.89839125759 
970	 1932.66754902985 
971	 1903.69439131813 
972	 1876.11552031448 
973	 1846.95827007354 
974	 1818.23933851058 
975	 1790.50800397126 
976	 1763.45337205401 
977	 1735.39170047743 
978	 1707.41340840512 
979	 1680.02921594987 
980	 1653.24714897775 
981	 1625.4563529236 
982	 1599.05386985978 
983	 1574.16221042092 
984	 1548.75888913326 
985	 1523.34830822716 
986	 1497.84713133892 
987	 1472.33184924126 
988	 1447.27959001143 
989	 1422.33604959553 
990	 1398.19355752095 
991	 1375.07448774956 
992	 1350.12677499035 
993	 1326.26714251952 
994	 1303.22892398804 
995	 1279.05511161516 
996	 1256.12325642622 
997	 1233.06754135188 
998	 1209.5989809778 
999	 1187.12434511072 
1000	 1163.83940056269 
1001	 4662.83074324161 
1002	 4689.52197440782 
1003	 4716.05172312777 
1004	 4743.48519550515 
1005	 4771.83703072633 
1006	 4799.19932943934 
1007	 4827.79869663905 
1008	 4858.6861147801 
1009	 4888.92964649328 
1010	 4918.28086834018 
1011	 4949.27808614784 
1012	 4981.81903790732 
1013	 5012.81244406421 
1014	 5042.49994761029 
1015	 5071.38931183528 
1016	 5102.43815649529 
1017	 5134.96850717503 
1018	 5167.52899565308 
1019	 5202.97999594535 
1020	 5237.54491854243 
1021	 5271.21083252329 
1022	 5305.35683266928 
1023	 5338.82977276212 
1024	 5374.29972725525 
1025	 5410.17755411198 
1026	 5447.25527826337 
1027	 5485.67822356338 
1028	 5527.74335370188 
1029	 5567.62786769528 
1030	 5606.54155745217 
1031	 5647.70656780333 
1032	 5689.98019132746 
1033	 5732.00177122274 
1034	 5775.4738938112 
1035	 5818.82773595122 
1036	 5861.07547365595 
1037	 5905.40580157832 
1038	 5952.29028950557 
1039	 5996.83088958781 
1040	 6041.25181253298 
1041	 6086.11243180034 
1042	 6127.63257050379 
1043	 6169.53443059036 
1044	 6213.44670301544 
1045	 6256.80570712226 
1046	 6297.17940945945 
1047	 6336.83694254371 
1048	 6374.97650912534 
1049	 6409.51559745366 
1050	 6445.12593289495 
1051	 6481.31598438268 
1052	 6516.78824316007 
1053	 6550.748625802 
1054	 6585.13749378553 
1055	 6620.75780221602 
1056	 6654.00347691161 
1057	 6686.02204605275 
1058	 6717.5139300335 
1059	 6746.37231411503 
1060	 6776.14806910986 
1061	 6808.00242357783 
1062	 6841.0808623665 
1063	 6873.60751737743 
1064	 6908.80705580309 
1065	 6939.90879908528 
1066	 6966.75445171268 
1067	 6998.25281690352 
1068	 7029.16826162738 
1069	 7063.10379818106 
1070	 7102.6674054096 
1071	 7138.8668381276 
1072	 7172.66754716297 
1073	 7209.47994535326 
1074	 7245.56799618924 
1075	 7284.08889161609 
1076	 7327.16417334132 
1077	 7370.46537761755 
1078	 7416.68696551908 
1079	 7465.65744823547 
1080	 7515.08103360794 
1081	 7566.66445932377 
1082	 7618.94500559966 
1083	 7671.9067763176 
1084	 7726.08012768429 
1085	 7780.42995754731 
1086	 7838.25041729204 
1087	 7899.30751903282 
